Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
84.998915,TraderOne,Tick,362,262,100,-100,125400,124600,15545,67255,87255,OK
85.323304,TraderOne,Tick,362,262,100,-100,125400,124600,15545,67255,87255,OK
85.469764,TraderOne,Tick,362,262,100,-100,124200,124600,15545,67255,47255,OK
85.76593,TraderOne,Tick,362,262,100,-100,125200,124600,15545,67255,87255,OK
86.076812,TraderOne,Tick,362,262,100,-100,125200,124600,15545,67255,87255,OK
86.29753,TraderOne,Tick,362,262,100,-100,125200,124600,15545,67255,87255,OK
86.592957,TraderOne,Tick,362,262,100,-100,125200,124600,15545,67255,87255,OK
86.786905,TraderOne,Tick,362,336,26,-26,125000,124600,17395,95005,100205,OK
87.256648,TraderOne,Tick,362,336,26,-26,125000,124600,17395,95005,100205,OK
87.465475,TraderOne,Tick,362,336,26,-26,124000,124600,17395,95005,89805,OK
87.788385,TraderOne,Tick,362,336,26,-26,125000,124600,17395,95005,100205,OK
87.996409,TraderOne,Tick,362,336,26,-26,125000,124600,17395,95005,100205,OK
88.294703,TraderOne,Tick,382,336,46,-46,125000,124600,17892,98508,107708,OK
88.528591,TraderOne,Tick,382,336,46,-46,125000,124600,17892,98508,107708,OK
88.751531,TraderOne,Tick,382,336,46,-46,125000,124600,17892,98508,107708,OK
89.033747,TraderOne,Tick,382,336,46,-46,125000,124600,17892,98508,107708,OK
89.45626,TraderOne,Tick,382,336,46,-46,123800,124200,17892,98508,89308,OK
89.522618,TraderOne,Tick,382,336,46,-46,123800,124200,17892,98508,89308,OK
89.734811,TraderOne,Tick,382,336,46,-46,123800,124200,17892,98508,89308,OK
90.068133,TraderOne,Tick,382,336,46,-46,123800,124200,17892,98508,89308,OK
90.600059,TraderOne,Tick,382,336,46,-46,123800,124200,17892,98508,89308,OK
90.725863,TraderOne,Tick,382,336,46,-46,123800,124200,17892,98508,89308,OK
90.967464,TraderOne,Tick,382,336,46,-46,123800,124200,17892,98508,89308,OK
91.27522,TraderOne,Tick,382,336,46,-46,124800,124200,17892,98508,107708,OK
91.511883,TraderOne,Tick,382,336,46,-46,124800,124300,17892,98508,107708,OK
91.738383,TraderOne,Tick,382,374,8,-8,124600,124300,18839,105161,106761,OK
91.997135,TraderOne,Tick,382,374,8,-8,124800,124300,18839,105161,106761,OK
92.280475,TraderOne,Tick,382,374,8,-8,124800,124300,18839,105161,106761,OK
92.455657,TraderOne,Tick,382,374,8,-8,124800,124300,18839,105161,106761,OK
92.922135,TraderOne,Tick,402,374,28,-28,124000,124300,19335,110665,105065,OK
93.034798,TraderOne,Tick,421,374,47,-47,124000,124300,19806,115894,106494,OK
93.411997,TraderOne,Tick,421,374,47,-47,124500,124500,19806,115894,115894,OK
93.52686,TraderOne,Tick,421,374,47,-47,124500,124500,19806,115894,115894,OK
93.728031,TraderOne,Tick,421,374,47,-47,124500,124500,19806,115894,115894,OK
94.031782,TraderOne,Tick,421,374,47,-47,124500,124500,19806,115894,115894,OK
94.257325,TraderOne,Tick,421,374,47,-47,124500,124500,19806,115894,115894,OK
94.476728,TraderOne,Tick,421,374,47,-47,124500,124500,19806,115894,115894,OK
95.833618,TraderOne,Tick,421,374,47,-47,124500,123200,19806,115894,125294,OK
99.847736,TraderOne,Tick,421,374,47,-47,123200,123200,19806,115894,115894,OK
100.947119,TraderOne,Tick,421,374,47,-47,123000,122700,19806,115894,125294,OK
101.687214,TraderOne,Tick,421,374,47,-47,123000,122800,19806,115894,125294,OK
102.00185,TraderOne,Tick,421,374,47,-47,123000,122900,19806,115894,120594,OK
102.253434,TraderOne,Tick,421,374,47,-47,123000,122900,19806,115894,120594,OK
102.463766,TraderOne,Tick,421,374,47,-47,123000,123100,19806,115894,111194,OK
102.868848,TraderOne,Tick,421,374,47,-47,123000,123100,19806,115894,111194,OK
102.97777,TraderOne,Tick,421,374,47,-47,123000,123100,19806,115894,111194,OK
103.255364,TraderOne,Tick,421,374,47,-47,123000,123100,19806,115894,111194,OK
103.549268,TraderOne,Tick,421,374,47,-47,123000,123600,19806,115894,106494,OK
103.825832,TraderOne,Tick,421,374,47,-47,123000,123600,19806,115894,106494,OK
104.025417,TraderOne,Tick,421,374,47,-47,124200,123600,19806,115894,125294,OK
104.297495,TraderOne,Tick,421,374,47,-47,124200,123500,19806,115894,125294,OK
104.614209,TraderOne,Tick,421,374,47,-47,124200,123500,19806,115894,125294,OK
105.067927,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
105.238934,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
105.495368,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
105.834869,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
106.023928,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
106.258071,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
106.482189,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
106.7422,TraderOne,Tick,421,374,47,-47,124200,123300,19806,115894,125294,OK
107.003574,TraderOne,Tick,421,374,47,-47,124100,123400,19806,115894,125294,OK
107.254738,TraderOne,Tick,421,374,47,-47,124100,123400,19806,115894,125294,OK
107.509186,TraderOne,Tick,421,374,47,-47,124100,123600,19806,115894,125294,OK
107.782768,TraderOne,Tick,421,374,47,-47,124100,123600,19806,115894,125294,OK
108.358252,TraderOne,Tick,421,374,47,-47,124100,123900,19806,115894,125294,OK
109.205961,TraderOne,Tick,421,374,47,-47,124100,123600,19806,115894,125294,OK
109.518164,TraderOne,Tick,421,374,47,-47,124000,123500,19806,115894,125294,OK
109.776046,TraderOne,Tick,421,374,47,-47,124000,123500,19806,115894,125294,OK
110.178225,TraderOne,Tick,421,374,47,-47,124000,123500,19806,115894,125294,OK
110.298803,TraderOne,Tick,421,374,47,-47,124000,123500,19806,115894,125294,OK
110.511509,TraderOne,Tick,421,374,47,-47,124000,123500,19806,115894,125294,OK
110.779001,TraderOne,Tick,421,374,47,-47,124100,123500,19806,115894,125294,OK
110.992499,TraderOne,Tick,421,374,47,-47,124100,123500,19806,115894,125294,OK
111.347336,TraderOne,Tick,421,374,47,-47,124100,123500,19806,115894,125294,OK
111.554723,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
111.758898,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
112.000862,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
112.260411,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
112.537506,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
112.823481,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
113.027323,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
113.228338,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
113.507908,TraderOne,Tick,421,374,47,-47,124100,123700,19806,115894,125294,OK
113.93185,TraderOne,Tick,421,374,47,-47,124100,123500,19806,115894,125294,OK
114.012314,TraderOne,Tick,421,374,47,-47,124100,123500,19806,115894,125294,OK
114.24381,TraderOne,Tick,421,374,47,-47,124100,123500,19806,115894,125294,OK
114.560872,TraderOne,Tick,421,374,47,-47,124100,123500,19806,115894,125294,OK
114.922365,TraderOne,Tick,421,374,47,-47,123500,123500,19806,115894,115894,OK
115.037617,TraderOne,Tick,421,374,47,-47,123500,123600,19806,115894,111194,OK
115.328953,TraderOne,Tick,421,374,47,-47,123500,123700,19806,115894,106494,OK
115.595861,TraderOne,Tick,421,374,47,-47,123500,123800,19806,115894,106494,OK
115.798265,TraderOne,Tick,421,374,47,-47,123500,123700,19806,115894,106494,OK
116.039974,TraderOne,Tick,421,374,47,-47,123500,123700,19806,115894,106494,OK
116.312871,TraderOne,Tick,421,374,47,-47,123500,123700,19806,115894,106494,OK
116.553494,TraderOne,Tick,421,374,47,-47,123500,123800,19806,115894,106494,OK
116.745979,TraderOne,Tick,421,374,47,-47,123500,123800,19806,115894,106494,OK
116.99437,TraderOne,Tick,421,374,47,-47,123500,123800,19806,115894,106494,OK
117.201875,TraderOne,Tick,421,374,47,-47,123500,123800,19806,115894,106494,OK
117.560009,TraderOne,Tick,421,374,47,-47,123500,123800,19806,115894,106494,OK
117.717098,TraderOne,Tick,421,374,47,-47,123500,123800,19806,115894,106494,OK
117.99102,TraderOne,Tick,421,374,47,-47,123500,123600,19806,115894,111194,OK
118.253526,TraderOne,Tick,421,374,47,-47,123500,123600,19806,115894,111194,OK
119.098819,TraderOne,Tick,421,374,47,-47,123500,123500,19806,115894,115894,OK
119.347679,TraderOne,Tick,421,435,-14,-47,123500,123500,21313,7647887,114387,OK
119.50599,TraderOne,Tick,421,435,-14,14,123500,123500,21313,132687,132687,OK
119.763721,TraderOne,Tick,421,435,-14,14,123500,123500,21313,132687,132687,OK
120.096646,TraderOne,Tick,421,435,-14,14,123500,123500,21313,132687,132687,OK
120.298786,TraderOne,Tick,421,435,-14,14,123500,123500,21313,132687,132687,OK
120.473268,TraderOne,Tick,421,435,-14,14,123500,123500,21313,132687,132687,OK
120.963835,TraderOne,Tick,421,435,-14,14,123500,123200,21313,132687,129887,OK
121.099041,TraderOne,Tick,421,435,-14,14,123500,123100,21313,132687,129887,OK
121.435048,TraderOne,Tick,421,435,-14,14,123300,123100,21313,132687,129887,OK
121.578856,TraderOne,Tick,421,435,-14,14,123000,123100,21313,132687,134087,OK
121.801197,TraderOne,Tick,421,435,-14,14,123000,123100,21313,132687,134087,OK
122.108358,TraderOne,Tick,421,435,-14,14,123000,123100,21313,132687,134087,OK
122.426328,TraderOne,Tick,421,435,-14,14,123000,123100,21313,132687,134087,OK
122.665255,TraderOne,Tick,421,435,-14,14,123200,123100,21313,132687,131287,OK
123.269969,TraderOne,Tick,455,435,20,14,124200,123100,22158,-4090958,98442,OK
123.560351,TraderOne,Tick,455,435,20,-20,124200,123100,22158,125042,129042,OK
123.791016,TraderOne,Tick,455,435,20,-20,124200,123100,22158,125042,129042,OK
124.033576,TraderOne,Tick,455,435,20,-20,124300,123100,22158,125042,129042,OK
124.216757,TraderOne,Tick,455,435,20,-20,124300,123100,22158,125042,129042,OK
124.514092,TraderOne,Tick,455,435,20,-20,124300,123100,22158,125042,129042,OK
125.000325,TraderOne,Tick,455,435,20,-20,124300,124600,22158,125042,121042,OK
125.26767,TraderOne,Tick,475,435,40,-40,124300,124600,22655,128545,120545,OK
125.544468,TraderOne,Tick,495,435,60,-60,124300,124600,23152,130048,118048,OK
125.717785,TraderOne,Tick,515,435,80,-80,124300,124600,23649,133551,117551,OK
126.023174,TraderOne,Tick,535,435,100,-100,124300,124600,24146,137054,117054,OK
126.424736,TraderOne,Tick,535,435,100,-100,124300,124700,24146,137054,117054,OK
126.475951,TraderOne,Tick,535,435,100,-100,124300,124700,24146,137054,117054,OK
126.722651,TraderOne,Tick,535,435,100,-100,124300,124700,24146,137054,117054,OK
127.047478,TraderOne,Tick,535,435,100,-100,124600,124700,24146,137054,127054,OK
127.30005,TraderOne,Tick,535,435,100,-100,124600,124700,24146,137054,127054,OK
127.501732,TraderOne,Tick,535,435,100,-100,124600,124700,24146,137054,127054,OK
127.766364,TraderOne,Tick,535,435,100,-100,124600,124800,24146,137054,117054,OK
128.14743,TraderOne,Tick,535,435,100,-100,124600,124700,24146,137054,127054,OK
128.370522,TraderOne,Tick,535,435,100,-100,124600,124700,24146,137054,127054,OK
128.57508,TraderOne,Tick,535,435,100,-100,124600,124700,24146,137054,127054,OK
128.717706,TraderOne,Tick,535,435,100,-100,124600,124700,24146,137054,127054,OK
129.319751,TraderOne,Tick,535,435,100,-100,124600,123700,24146,137054,157054,OK
130.126019,TraderOne,Tick,535,435,100,-100,124600,123700,24146,137054,157054,OK
130.448947,TraderOne,Tick,535,435,100,-100,124000,123700,24146,137054,157054,OK
130.988588,TraderOne,Tick,535,435,100,-100,124000,123700,24146,137054,157054,OK
131.064012,TraderOne,Tick,535,435,100,-100,124000,123700,24146,137054,157054,OK
131.262005,TraderOne,Tick,535,435,100,-100,124000,123700,24146,137054,157054,OK
131.503165,TraderOne,Tick,535,435,100,-100,124000,123800,24146,137054,157054,OK
131.797098,TraderOne,Tick,535,435,100,-100,124400,123800,24146,137054,157054,OK
132.112572,TraderOne,Tick,535,435,100,-100,124400,123800,24146,137054,157054,OK
132.214059,TraderOne,Tick,535,435,100,-100,123900,123800,24146,137054,147054,OK
132.469196,TraderOne,Tick,535,435,100,-100,123900,123800,24146,137054,147054,OK
132.820742,TraderOne,Tick,535,435,100,-100,123900,123800,24146,137054,147054,OK
132.99745,TraderOne,Tick,535,435,100,-100,123900,123800,24146,137054,147054,OK
133.2772,TraderOne,Tick,535,435,100,-100,123900,123800,24146,137054,147054,OK
133.671651,TraderOne,Tick,535,435,100,-100,124200,123800,24146,137054,157054,OK
133.915859,TraderOne,Tick,535,435,100,-100,124200,123800,24146,137054,157054,OK
134.057198,TraderOne,Tick,535,435,100,-100,124200,123800,24146,137054,157054,OK
134.262513,TraderOne,Tick,535,435,100,-100,124200,123800,24146,137054,157054,OK
135.547001,TraderOne,Tick,535,435,100,-100,124200,123800,24146,137054,157054,OK
135.724321,TraderOne,Tick,535,435,100,-100,124200,123800,24146,137054,157054,OK
135.954343,TraderOne,Tick,535,435,100,-100,123800,123800,24146,137054,137054,OK
136.222716,TraderOne,Tick,535,435,100,-100,123800,123800,24146,137054,137054,OK
136.536961,TraderOne,Tick,535,435,100,-100,123800,123900,24146,137054,127054,OK
136.751206,TraderOne,Tick,535,435,100,-100,123800,123900,24146,137054,127054,OK
137.045764,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
137.367971,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
137.679625,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
137.791543,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
138.08018,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
138.26702,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
138.475582,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
138.764716,TraderOne,Tick,535,435,100,-100,124400,123900,24146,137054,157054,OK
138.962319,TraderOne,Tick,535,435,100,-100,124400,124200,24146,137054,157054,OK
139.219387,TraderOne,Tick,535,435,100,-100,124400,124200,24146,137054,157054,OK
139.553719,TraderOne,Tick,535,435,100,-100,124400,124200,24146,137054,157054,OK
139.744948,TraderOne,Tick,535,435,100,-100,124400,124200,24146,137054,157054,OK
140.100487,TraderOne,Tick,535,435,100,-100,123600,124200,24146,137054,117054,OK
140.352229,TraderOne,Tick,535,435,100,-100,123900,124500,24146,137054,117054,OK
140.52556,TraderOne,Tick,535,435,100,-100,123900,124500,24146,137054,117054,OK
140.822854,TraderOne,Tick,535,435,100,-100,123900,124500,24146,137054,117054,OK
140.978185,TraderOne,Tick,535,435,100,-100,123900,124400,24146,137054,117054,OK
141.302487,TraderOne,Tick,535,435,100,-100,123900,124700,24146,137054,117054,OK
141.489349,TraderOne,Tick,535,435,100,-100,123900,124700,24146,137054,117054,OK
141.760887,TraderOne,Tick,535,435,100,-100,123900,124700,24146,137054,117054,OK
143.062048,TraderOne,Tick,535,435,100,-100,123900,124700,24146,137054,117054,OK
143.624792,TraderOne,Tick,535,435,100,-100,123900,124600,24146,137054,117054,OK
144.224822,TraderOne,Tick,535,435,100,-100,123900,124600,24146,137054,117054,OK
144.583609,TraderOne,Tick,535,435,100,-100,123900,124600,24146,137054,117054,OK
145.131595,TraderOne,Tick,535,435,100,-100,123900,124400,24146,137054,117054,OK
145.264418,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
145.498584,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
145.794762,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
146.016319,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
146.299173,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
146.491057,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
146.798644,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
146.967997,TraderOne,Tick,535,435,100,-100,124300,124400,24146,137054,127054,OK
147.234464,TraderOne,Tick,535,435,100,-100,124300,124300,24146,137054,137054,OK
147.518103,TraderOne,Tick,535,435,100,-100,124300,124300,24146,137054,137054,OK
147.805594,TraderOne,Tick,535,435,100,-100,124300,124300,24146,137054,137054,OK
148.257535,TraderOne,Tick,535,435,100,-100,124300,124300,24146,137054,137054,OK
148.461011,TraderOne,Tick,535,435,100,-100,124300,124300,24146,137054,137054,OK
148.731702,TraderOne,Tick,535,435,100,-100,124300,124100,24146,137054,157054,OK
149.007752,TraderOne,Tick,535,435,100,-100,124300,124100,24146,137054,157054,OK
149.262587,TraderOne,Tick,535,435,100,-100,124300,124100,24146,137054,157054,OK
149.52572,TraderOne,Tick,535,435,100,-100,124300,124100,24146,137054,157054,OK
149.716257,TraderOne,Tick,535,435,100,-100,124300,124100,24146,137054,157054,OK
149.991926,TraderOne,Tick,535,450,85,-85,124300,124100,24519,142681,159681,OK
150.328628,TraderOne,Tick,535,450,85,-85,124300,124100,24519,142681,159681,OK
150.529959,TraderOne,Tick,535,450,85,-85,124300,124100,24519,142681,159681,OK
150.803995,TraderOne,Tick,535,450,85,-85,124300,124100,24519,142681,159681,OK
151.121834,TraderOne,Tick,535,450,85,-85,124600,124100,24519,142681,159681,OK
151.296547,TraderOne,Tick,535,450,85,-85,123800,124100,24519,142681,125681,OK
151.543657,TraderOne,Tick,535,450,85,-85,123800,124100,24519,142681,125681,OK
151.775994,TraderOne,Tick,535,450,85,-85,123800,124100,24519,142681,125681,OK
152.008577,TraderOne,Tick,535,450,85,-85,123800,124100,24519,142681,125681,OK
152.411609,TraderOne,Tick,535,450,85,-85,124600,124200,24519,142681,159681,OK
152.458089,TraderOne,Tick,535,450,85,-85,124600,124200,24519,142681,159681,OK
152.763227,TraderOne,Tick,535,450,85,-85,124600,124200,24519,142681,159681,OK
153.17695,TraderOne,Tick,535,450,85,-85,124600,124200,24519,142681,159681,OK
153.224446,TraderOne,Tick,535,450,85,-85,124600,124200,24519,142681,159681,OK
153.613729,TraderOne,Tick,535,450,85,-85,124700,124200,24519,142681,159681,OK
153.818141,TraderOne,Tick,535,450,85,-85,124700,124200,24519,142681,159681,OK
154.034677,TraderOne,Tick,535,450,85,-85,124700,124200,24519,142681,159681,OK
154.283894,TraderOne,Tick,535,450,85,-85,124800,124200,24519,142681,159681,OK
154.536738,TraderOne,Tick,535,450,85,-85,124800,124200,24519,142681,159681,OK
154.841579,TraderOne,Tick,535,450,85,-85,124800,124200,24519,142681,159681,OK
155.018602,TraderOne,Tick,535,450,85,-85,124800,124200,24519,142681,159681,OK
155.207651,TraderOne,Tick,535,450,85,-85,124100,124200,24519,142681,134181,OK
155.752307,TraderOne,Tick,535,450,85,-85,124100,123900,24519,142681,159681,OK
156.016955,TraderOne,Tick,535,450,85,-85,124100,123900,24519,142681,159681,OK
156.288837,TraderOne,Tick,535,450,85,-85,124400,123900,24519,142681,159681,OK
156.5456,TraderOne,Tick,535,450,85,-85,124400,123900,24519,142681,159681,OK
156.786769,TraderOne,Tick,535,450,85,-85,124400,123900,24519,142681,159681,OK
157.030939,TraderOne,Tick,535,450,85,-85,123600,123900,24519,142681,125681,OK
157.223459,TraderOne,Tick,535,450,85,-85,123600,123900,24519,142681,125681,OK
157.541008,TraderOne,Tick,535,450,85,-85,123600,123900,24519,142681,125681,OK
157.792088,TraderOne,Tick,535,450,85,-85,123600,123900,24519,142681,125681,OK
157.957678,TraderOne,Tick,535,450,85,-85,123600,123900,24519,142681,125681,OK
158.294197,TraderOne,Tick,535,450,85,-85,123600,123900,24519,142681,125681,OK
158.57731,TraderOne,Tick,535,450,85,-85,123600,123900,24519,142681,125681,OK
158.866914,TraderOne,Tick,535,450,85,-85,123600,124000,24519,142681,125681,OK
159.016261,TraderOne,Tick,535,450,85,-85,123600,124000,24519,142681,125681,OK
159.266744,TraderOne,Tick,535,450,85,-85,123400,124000,24519,142681,125681,OK
159.488781,TraderOne,Tick,535,450,85,-85,123400,124000,24519,142681,125681,OK
159.749387,TraderOne,Tick,535,450,85,-85,124600,124000,24519,142681,159681,OK
160.331866,TraderOne,Tick,535,450,85,-85,124600,124400,24519,142681,159681,OK
160.542159,TraderOne,Tick,535,450,85,-85,124600,124500,24519,142681,151181,OK
160.704841,TraderOne,Tick,535,450,85,-85,124600,124500,24519,142681,151181,OK
160.998787,TraderOne,Tick,535,450,85,-85,124600,124500,24519,142681,151181,OK
161.251909,TraderOne,Tick,535,450,85,-85,124600,124500,24519,142681,151181,OK
161.479639,TraderOne,Tick,535,450,85,-85,124700,124500,24519,142681,159681,OK
161.858571,TraderOne,Tick,535,450,85,-85,124700,124500,24519,142681,159681,OK
162.017802,TraderOne,Tick,535,450,85,-85,124700,124500,24519,142681,159681,OK
162.286944,TraderOne,Tick,535,450,85,-85,124700,124500,24519,142681,159681,OK
162.467207,TraderOne,Tick,535,450,85,-85,124700,124500,24519,142681,159681,OK
162.731162,TraderOne,Tick,535,450,85,-85,124700,124500,24519,142681,159681,OK
163.126848,TraderOne,Tick,535,450,85,-85,123800,124500,24519,142681,125681,OK
163.242555,TraderOne,Tick,535,450,85,-85,123800,124500,24519,142681,125681,OK
163.458148,TraderOne,Tick,535,450,85,-85,123800,124500,24519,142681,125681,OK
163.785177,TraderOne,Tick,535,450,85,-85,123800,124500,24519,142681,125681,OK
163.963905,TraderOne,Tick,535,450,85,-85,123800,124500,24519,142681,125681,OK
164.232495,TraderOne,Tick,535,450,85,-85,123800,124500,24519,142681,125681,OK
164.479873,TraderOne,Tick,535,450,85,-85,123800,124500,24519,142681,125681,OK
